Date,Time,Brightness (LUX)
02/25/2017,03:54:12.878,408
02/25/2017,03:54:13.375,290
02/25/2017,03:54:13.875,252
02/25/2017,03:54:14.388,287
02/25/2017,03:54:14.882,186
02/25/2017,03:54:15.404,339
02/25/2017,03:54:15.896,191
02/25/2017,03:54:16.397,296
02/25/2017,03:54:16.895,215
02/25/2017,03:54:17.389,244
02/25/2017,03:54:17.892,244
02/25/2017,03:54:18.416,195
02/25/2017,03:54:18.882,255
02/25/2017,03:54:19.412,153
02/25/2017,03:54:19.899,270
02/25/2017,03:54:20.412,110
02/25/2017,03:54:20.854,267
02/25/2017,03:54:21.362,97
02/25/2017,03:54:21.866,169
02/25/2017,03:54:22.390,111
02/25/2017,03:54:22.870,97
02/25/2017,03:54:23.375,89
02/25/2017,03:54:23.863,181
02/25/2017,03:54:24.377,196
02/25/2017,03:54:24.871,182
02/25/2017,03:54:25.368,149
02/25/2017,03:54:25.858,84
02/25/2017,03:54:26.381,47
02/25/2017,03:54:26.897,80
02/25/2017,03:54:27.411,57
02/25/2017,03:54:27.899,30
02/25/2017,03:54:28.398,35
02/25/2017,03:54:28.905,36
02/25/2017,03:54:29.371,32
02/25/2017,03:54:29.868,32
02/25/2017,03:54:30.368,30
02/25/2017,03:54:30.878,32
02/25/2017,03:54:31.377,32
02/25/2017,03:54:31.909,32
02/25/2017,03:54:32.364,32
02/25/2017,03:54:32.867,32
02/25/2017,03:54:33.370,30
02/25/2017,03:54:33.878,30
02/25/2017,03:54:34.373,30
02/25/2017,03:54:34.867,30
02/25/2017,03:54:35.394,30
02/25/2017,03:54:35.865,30
02/25/2017,03:54:36.379,30
02/25/2017,03:54:36.880,29
02/25/2017,03:54:37.474,30
02/25/2017,03:54:37.880,33
02/25/2017,03:54:38.377,36
02/25/2017,03:54:38.881,60
02/25/2017,03:54:39.391,44
02/25/2017,03:54:39.912,70
02/25/2017,03:54:40.392,62
02/25/2017,03:54:40.881,81
02/25/2017,03:54:41.381,78
02/25/2017,03:54:41.878,83
02/25/2017,03:54:42.379,60
02/25/2017,03:54:42.879,56
02/25/2017,03:54:43.401,54
02/25/2017,03:54:43.901,59
02/25/2017,03:54:44.378,62
02/25/2017,03:54:44.880,60
02/25/2017,03:54:45.372,59
02/25/2017,03:54:45.872,59
02/25/2017,03:54:46.368,54
02/25/2017,03:54:46.914,47
02/25/2017,03:54:47.387,44
02/25/2017,03:54:47.908,48
02/25/2017,03:54:48.394,51
02/25/2017,03:54:48.906,67
02/25/2017,03:54:49.392,30
02/25/2017,03:54:49.893,233
02/25/2017,03:54:50.392,170
02/25/2017,03:54:50.898,91
02/25/2017,03:54:51.400,181
02/25/2017,03:54:51.915,232
02/25/2017,03:54:52.398,175
02/25/2017,03:54:52.895,100
02/25/2017,03:54:53.400,63
02/25/2017,03:54:53.907,55
02/25/2017,03:54:54.375,59
02/25/2017,03:54:54.905,52
02/25/2017,03:54:55.359,48
02/25/2017,03:54:55.903,132
02/25/2017,03:54:56.378,65
02/25/2017,03:54:56.891,73
02/25/2017,03:54:57.381,73
02/25/2017,03:54:57.879,279
02/25/2017,03:54:58.387,192
02/25/2017,03:54:58.893,149
02/25/2017,03:54:59.360,257
02/25/2017,03:54:59.877,101
02/25/2017,03:55:00.391,153
02/25/2017,03:55:00.898,239
02/25/2017,03:55:01.412,192
02/25/2017,03:55:01.912,254
02/25/2017,03:55:02.373,275
02/25/2017,03:55:02.880,107
02/25/2017,03:55:03.384,386
02/25/2017,03:55:03.892,398
02/25/2017,03:55:04.406,413
02/25/2017,03:55:04.889,346
02/25/2017,03:55:05.412,324
02/25/2017,03:55:05.868,175
02/25/2017,03:55:06.372,215
02/25/2017,03:55:06.875,260
02/25/2017,03:55:07.387,57
02/25/2017,03:55:07.890,100
02/25/2017,03:55:08.387,151
02/25/2017,03:55:08.906,145
02/25/2017,03:55:09.384,300
02/25/2017,03:55:09.897,342
02/25/2017,03:55:10.409,379
02/25/2017,03:55:10.862,392
02/25/2017,03:55:11.372,409
02/25/2017,03:55:11.907,413
02/25/2017,03:55:12.421,414
02/25/2017,03:55:12.900,413
02/25/2017,03:55:13.408,411
02/25/2017,03:55:13.880,400
02/25/2017,03:55:14.390,391
02/25/2017,03:55:14.901,390
02/25/2017,03:55:15.402,374
02/25/2017,03:55:15.894,189
02/25/2017,03:55:16.412,51
02/25/2017,03:55:16.907,41
02/25/2017,03:55:17.401,48
02/25/2017,03:55:17.890,39
02/25/2017,03:55:18.379,44
02/25/2017,03:55:18.880,44
02/25/2017,03:55:19.381,44
02/25/2017,03:55:19.885,48
02/25/2017,03:55:20.397,50
02/25/2017,03:55:20.888,48
02/25/2017,03:55:21.415,39
02/25/2017,03:55:21.891,48
02/25/2017,03:55:22.393,44
02/25/2017,03:55:22.893,45
02/25/2017,03:55:23.385,75
02/25/2017,03:55:23.891,132
02/25/2017,03:55:24.389,198
02/25/2017,03:55:24.915,68
02/25/2017,03:55:25.399,128
02/25/2017,03:55:25.907,281
02/25/2017,03:55:26.404,226
02/25/2017,03:55:26.876,149
02/25/2017,03:55:27.394,157
02/25/2017,03:55:27.902,72
02/25/2017,03:55:28.411,72
02/25/2017,03:55:28.907,130
02/25/2017,03:55:29.383,128
02/25/2017,03:55:29.880,215
02/25/2017,03:55:30.375,191
02/25/2017,03:55:30.875,238
02/25/2017,03:55:31.373,211
02/25/2017,03:55:31.882,204
02/25/2017,03:55:32.386,209
02/25/2017,03:55:32.909,212
02/25/2017,03:55:33.425,200
02/25/2017,03:55:33.880,203
02/25/2017,03:55:34.384,206
02/25/2017,03:55:34.878,175
02/25/2017,03:55:35.400,264
02/25/2017,03:55:35.907,226
02/25/2017,03:55:36.406,292
02/25/2017,03:55:36.912,282
02/25/2017,03:55:37.390,232
02/25/2017,03:55:37.895,241
02/25/2017,03:55:38.397,240
02/25/2017,03:55:38.910,261
02/25/2017,03:55:39.414,252
02/25/2017,03:55:39.911,253
02/25/2017,03:55:40.368,255
02/25/2017,03:55:40.932,281
02/25/2017,03:55:41.395,293
02/25/2017,03:55:41.886,272
02/25/2017,03:55:42.393,282
02/25/2017,03:55:42.920,257
02/25/2017,03:55:43.425,257
02/25/2017,03:55:43.882,307
02/25/2017,03:55:44.397,280
02/25/2017,03:55:44.922,246
02/25/2017,03:55:45.414,243
02/25/2017,03:55:45.898,220
02/25/2017,03:55:46.412,240
02/25/2017,03:55:46.879,235
02/25/2017,03:55:47.385,263
02/25/2017,03:55:47.881,274
02/25/2017,03:55:48.383,290
02/25/2017,03:55:48.900,300
02/25/2017,03:55:49.413,232
02/25/2017,03:55:49.903,163
02/25/2017,03:55:50.376,186
02/25/2017,03:55:50.899,310
02/25/2017,03:55:51.393,321
02/25/2017,03:55:51.904,293
02/25/2017,03:55:52.419,298
02/25/2017,03:55:52.895,228
02/25/2017,03:55:53.391,270
02/25/2017,03:55:53.911,182
02/25/2017,03:55:54.402,321
02/25/2017,03:55:54.900,295
02/25/2017,03:55:55.427,278
02/25/2017,03:55:55.914,350
02/25/2017,03:55:56.369,221
02/25/2017,03:55:56.884,355
02/25/2017,03:55:57.403,171
02/25/2017,03:55:57.893,244
02/25/2017,03:55:58.411,231
02/25/2017,03:55:58.902,147
02/25/2017,03:55:59.408,278
02/25/2017,03:55:59.871,147
02/25/2017,03:56:00.391,322
02/25/2017,03:56:00.909,208
02/25/2017,03:56:01.418,266
02/25/2017,03:56:01.894,273
02/25/2017,03:56:02.429,226
02/25/2017,03:56:02.910,292
02/25/2017,03:56:03.413,217
02/25/2017,03:56:03.912,299
02/25/2017,03:56:04.407,263
02/25/2017,03:56:04.890,264
02/25/2017,03:56:05.399,366
02/25/2017,03:56:05.913,262
02/25/2017,03:56:06.412,330
02/25/2017,03:56:06.911,314
02/25/2017,03:56:07.416,226
02/25/2017,03:56:07.906,368
02/25/2017,03:56:08.411,216
02/25/2017,03:56:08.871,372
02/25/2017,03:56:09.392,253
02/25/2017,03:56:09.884,238
02/25/2017,03:56:10.440,377
02/25/2017,03:56:10.921,189
02/25/2017,03:56:11.390,357
02/25/2017,03:56:11.902,224
02/25/2017,03:56:12.380,273
02/25/2017,03:56:12.881,283
02/25/2017,03:56:13.378,272
02/25/2017,03:56:13.894,220
02/25/2017,03:56:14.389,220
02/25/2017,03:56:14.895,232
02/25/2017,03:56:15.382,221
02/25/2017,03:56:15.882,212
02/25/2017,03:56:16.424,204
02/25/2017,03:56:16.873,212
02/25/2017,03:56:17.375,171
02/25/2017,03:56:17.880,169
02/25/2017,03:56:18.392,148
02/25/2017,03:56:18.903,143
02/25/2017,03:56:19.406,127
02/25/2017,03:56:19.903,127
02/25/2017,03:56:20.400,134
02/25/2017,03:56:20.921,92
02/25/2017,03:56:21.374,138
02/25/2017,03:56:21.905,116
02/25/2017,03:56:22.376,158
02/25/2017,03:56:22.922,157
02/25/2017,03:56:23.384,206
02/25/2017,03:56:23.878,270
02/25/2017,03:56:24.419,231
02/25/2017,03:56:24.947,298
02/25/2017,03:56:25.381,256
02/25/2017,03:56:25.893,246
02/25/2017,03:56:26.401,251
02/25/2017,03:56:26.924,249
02/25/2017,03:56:27.400,233
02/25/2017,03:56:27.922,144
02/25/2017,03:56:28.401,177
02/25/2017,03:56:28.933,183
02/25/2017,03:56:29.422,179
02/25/2017,03:56:29.924,160
02/25/2017,03:56:30.405,173
02/25/2017,03:56:30.904,268
02/25/2017,03:56:31.375,269
02/25/2017,03:56:31.904,265
02/25/2017,03:56:32.382,252
02/25/2017,03:56:32.913,258
02/25/2017,03:56:33.383,252
02/25/2017,03:56:33.895,259
02/25/2017,03:56:34.394,268
02/25/2017,03:56:34.895,208
02/25/2017,03:56:35.403,243
02/25/2017,03:56:35.906,246
02/25/2017,03:56:36.416,148
02/25/2017,03:56:36.878,176
02/25/2017,03:56:37.381,228
02/25/2017,03:56:37.903,10
02/25/2017,03:56:38.400,44
02/25/2017,03:56:38.904,80
02/25/2017,03:56:39.421,151
02/25/2017,03:56:39.931,155
02/25/2017,03:56:40.416,185
02/25/2017,03:56:40.936,200
02/25/2017,03:56:41.455,196
02/25/2017,03:56:41.919,224
02/25/2017,03:56:42.425,182
02/25/2017,03:56:42.919,235
02/25/2017,03:56:43.420,266
02/25/2017,03:56:43.902,244
02/25/2017,03:56:44.461,311
02/25/2017,03:56:44.933,259
02/25/2017,03:56:45.415,330
02/25/2017,03:56:45.920,310
02/25/2017,03:56:46.426,258
02/25/2017,03:56:46.885,327
02/25/2017,03:56:47.405,299
02/25/2017,03:56:47.901,19
02/25/2017,03:56:48.421,20
02/25/2017,03:56:48.893,15
02/25/2017,03:56:49.418,18
02/25/2017,03:56:49.913,21
02/25/2017,03:56:50.420,18
02/25/2017,03:56:50.889,23
02/25/2017,03:56:51.413,23
02/25/2017,03:56:51.906,38
02/25/2017,03:56:52.417,65
02/25/2017,03:56:52.893,105
02/25/2017,03:56:53.387,125
02/25/2017,03:56:53.933,109
02/25/2017,03:56:54.380,114
02/25/2017,03:56:54.897,114
02/25/2017,03:56:55.402,143
02/25/2017,03:56:55.931,132
02/25/2017,03:56:56.387,118
02/25/2017,03:56:56.903,92
02/25/2017,03:56:57.405,88
02/25/2017,03:56:57.899,89
02/25/2017,03:56:58.405,141
02/25/2017,03:56:58.907,191
02/25/2017,03:56:59.396,149
02/25/2017,03:56:59.932,170
02/25/2017,03:57:00.424,179
02/25/2017,03:57:00.914,193
02/25/2017,03:57:01.426,147
02/25/2017,03:57:01.929,151
02/25/2017,03:57:02.383,149
02/25/2017,03:57:02.893,142
02/25/2017,03:57:03.394,210
02/25/2017,03:57:03.913,220
02/25/2017,03:57:04.422,224
02/25/2017,03:57:04.962,221
02/25/2017,03:57:05.439,221
02/25/2017,03:57:05.890,219
02/25/2017,03:57:06.397,211
02/25/2017,03:57:06.900,194
02/25/2017,03:57:07.401,194
02/25/2017,03:57:07.914,164
02/25/2017,03:57:08.406,193
02/25/2017,03:57:08.938,206
02/25/2017,03:57:09.415,141
02/25/2017,03:57:09.902,144
02/25/2017,03:57:10.408,147
02/25/2017,03:57:10.915,174
02/25/2017,03:57:11.412,283
02/25/2017,03:57:11.909,283
02/25/2017,03:57:12.414,287
02/25/2017,03:57:12.923,240
02/25/2017,03:57:13.435,284
02/25/2017,03:57:13.937,251
02/25/2017,03:57:14.430,0
02/25/2017,03:57:14.891,0
02/25/2017,03:57:15.443,0
02/25/2017,03:57:15.923,0
02/25/2017,03:57:16.415,0
02/25/2017,03:57:16.936,0
02/25/2017,03:57:17.419,0
02/25/2017,03:57:17.936,0
02/25/2017,03:57:18.426,0
02/25/2017,03:57:18.922,0
02/25/2017,03:57:19.423,0
02/25/2017,03:57:19.933,0
02/25/2017,03:57:20.426,0
02/25/2017,03:57:20.933,0
02/25/2017,03:57:21.416,0
02/25/2017,03:57:21.905,0
02/25/2017,03:57:22.402,0
02/25/2017,03:57:23.057,0
02/25/2017,03:57:23.416,133
02/25/2017,03:57:23.927,232
02/25/2017,03:57:24.404,246
02/25/2017,03:57:24.906,304
02/25/2017,03:57:25.433,278
02/25/2017,03:57:25.891,319
02/25/2017,03:57:26.395,330
02/25/2017,03:57:26.898,237
02/25/2017,03:57:27.399,200
02/25/2017,03:57:27.893,192
02/25/2017,03:57:28.400,182
02/25/2017,03:57:28.902,188
02/25/2017,03:57:29.411,195
02/25/2017,03:57:29.902,204
02/25/2017,03:57:30.435,172
02/25/2017,03:57:30.921,146
02/25/2017,03:57:31.412,143
02/25/2017,03:57:32.032,145
02/25/2017,03:57:32.426,140
02/25/2017,03:57:32.906,145
02/25/2017,03:57:33.430,133
02/25/2017,03:57:33.906,249
02/25/2017,03:57:34.422,197
02/25/2017,03:57:34.900,160
02/25/2017,03:57:35.419,217
02/25/2017,03:57:35.937,259
02/25/2017,03:57:36.406,333
02/25/2017,03:57:36.927,345
02/25/2017,03:57:37.441,330
02/25/2017,03:57:37.907,344
02/25/2017,03:57:38.444,342
02/25/2017,03:57:38.903,321
02/25/2017,03:57:39.420,249
02/25/2017,03:57:39.940,251
02/25/2017,03:57:40.410,286
02/25/2017,03:57:40.902,252
02/25/2017,03:57:41.414,225
02/25/2017,03:57:41.941,199
02/25/2017,03:57:42.434,218
02/25/2017,03:57:42.944,200
02/25/2017,03:57:43.435,228
02/25/2017,03:57:43.931,226
02/25/2017,03:57:44.434,234
02/25/2017,03:57:44.933,212
02/25/2017,03:57:45.396,209
02/25/2017,03:57:45.933,162
02/25/2017,03:57:46.441,197
02/25/2017,03:57:46.916,203
02/25/2017,03:57:47.412,309
02/25/2017,03:57:47.912,348
02/25/2017,03:57:48.541,356
02/25/2017,03:57:48.913,319
02/25/2017,03:57:49.401,348
02/25/2017,03:57:49.923,334
02/25/2017,03:57:50.428,328
02/25/2017,03:57:50.941,318
02/25/2017,03:57:51.442,308
02/25/2017,03:57:51.891,299
02/25/2017,03:57:52.404,298
02/25/2017,03:57:52.898,287
02/25/2017,03:57:53.424,240
02/25/2017,03:57:53.915,402
02/25/2017,03:57:54.432,241
02/25/2017,03:57:54.910,61
02/25/2017,03:57:55.400,287
02/25/2017,03:57:55.942,370
02/25/2017,03:57:56.396,295
02/25/2017,03:57:56.897,168
02/25/2017,03:57:57.398,147
02/25/2017,03:57:57.933,130
02/25/2017,03:57:58.441,132
02/25/2017,03:57:58.916,172
02/25/2017,03:57:59.396,180
02/25/2017,03:57:59.945,163
02/25/2017,03:58:00.397,153
02/25/2017,03:58:00.948,133
02/25/2017,03:58:01.401,140
02/25/2017,03:58:01.899,0
02/25/2017,03:58:02.401,9
02/25/2017,03:58:02.914,0
02/25/2017,03:58:03.398,270
02/25/2017,03:58:03.925,285
02/25/2017,03:58:04.393,275
02/25/2017,03:58:04.942,318
02/25/2017,03:58:05.423,301
02/25/2017,03:58:05.933,313
02/25/2017,03:58:06.405,332
02/25/2017,03:58:06.939,333
02/25/2017,03:58:07.414,356
02/25/2017,03:58:07.934,366
02/25/2017,03:58:08.413,356
02/25/2017,03:58:08.919,226
02/25/2017,03:58:09.433,247
02/25/2017,03:58:09.921,255
02/25/2017,03:58:10.431,249
02/25/2017,03:58:10.944,261
02/25/2017,03:58:11.438,268
02/25/2017,03:58:11.945,261
02/25/2017,03:58:12.454,269
02/25/2017,03:58:12.914,278
02/25/2017,03:58:13.411,291
02/25/2017,03:58:13.932,342
02/25/2017,03:58:14.416,327
02/25/2017,03:58:14.915,307
02/25/2017,03:58:15.443,316
02/25/2017,03:58:15.938,316
02/25/2017,03:58:16.441,338
02/25/2017,03:58:16.942,316
02/25/2017,03:58:17.432,281
02/25/2017,03:58:17.934,325
02/25/2017,03:58:18.437,309
02/25/2017,03:58:18.929,251
02/25/2017,03:58:19.490,240
02/25/2017,03:58:19.941,349
02/25/2017,03:58:20.454,394
02/25/2017,03:58:20.897,354
02/25/2017,03:58:21.477,347
02/25/2017,03:58:21.909,182
02/25/2017,03:58:22.404,74
02/25/2017,03:58:22.946,159
02/25/2017,03:58:23.441,65
02/25/2017,03:58:23.937,145
02/25/2017,03:58:24.435,180
02/25/2017,03:58:24.942,238
02/25/2017,03:58:25.443,265
02/25/2017,03:58:25.947,271
02/25/2017,03:58:26.452,253
02/25/2017,03:58:26.941,250
02/25/2017,03:58:27.423,279
02/25/2017,03:58:27.915,276
02/25/2017,03:58:28.443,279
02/25/2017,03:58:28.943,292
02/25/2017,03:58:29.445,276
02/25/2017,03:58:29.931,284
02/25/2017,03:58:30.440,308
02/25/2017,03:58:30.941,336
02/25/2017,03:58:31.442,281
02/25/2017,03:58:31.945,279
02/25/2017,03:58:32.447,285
02/25/2017,03:58:32.944,296
02/25/2017,03:58:33.399,247
02/25/2017,03:58:33.914,317
02/25/2017,03:58:34.434,226
02/25/2017,03:58:34.940,84
02/25/2017,03:58:35.443,72
02/25/2017,03:58:35.943,121
02/25/2017,03:58:36.423,136
02/25/2017,03:58:36.915,215
02/25/2017,03:58:37.408,208
02/25/2017,03:58:37.903,197
02/25/2017,03:58:38.419,145
02/25/2017,03:58:38.939,106
02/25/2017,03:58:39.424,72
02/25/2017,03:58:39.917,68
02/25/2017,03:58:40.432,50
02/25/2017,03:58:40.912,59
02/25/2017,03:58:41.429,119
02/25/2017,03:58:41.948,225
02/25/2017,03:58:42.414,237
02/25/2017,03:58:42.914,243
02/25/2017,03:58:43.420,229
02/25/2017,03:58:43.935,228
02/25/2017,03:58:44.435,232
02/25/2017,03:58:44.933,218
02/25/2017,03:58:45.443,228
02/25/2017,03:58:45.902,128
02/25/2017,03:58:46.421,127
02/25/2017,03:58:46.912,147
02/25/2017,03:58:47.434,147
02/25/2017,03:58:47.921,115
02/25/2017,03:58:48.442,80
02/25/2017,03:58:48.930,42
02/25/2017,03:58:49.423,78
02/25/2017,03:58:49.924,140
02/25/2017,03:58:50.438,140
02/25/2017,03:58:50.956,113
02/25/2017,03:58:51.442,84
02/25/2017,03:58:51.931,101
02/25/2017,03:58:52.436,95
02/25/2017,03:58:52.942,93
02/25/2017,03:58:53.402,77
02/25/2017,03:58:53.951,104
02/25/2017,03:58:54.459,231
02/25/2017,03:58:54.929,220
02/25/2017,03:58:55.443,191
02/25/2017,03:58:55.944,197
02/25/2017,03:58:56.432,134
02/25/2017,03:58:56.946,101
02/25/2017,03:58:57.434,151
02/25/2017,03:58:57.946,160
02/25/2017,03:58:58.402,68
02/25/2017,03:58:58.931,180
02/25/2017,03:58:59.404,321
02/25/2017,03:58:59.941,312
02/25/2017,03:59:00.421,255
02/25/2017,03:59:00.915,121
02/25/2017,03:59:01.428,82
02/25/2017,03:59:01.943,51
02/25/2017,03:59:02.443,57
02/25/2017,03:59:02.937,109
02/25/2017,03:59:03.408,246
02/25/2017,03:59:03.933,208
02/25/2017,03:59:04.426,180
02/25/2017,03:59:04.944,201
02/25/2017,03:59:05.449,176
02/25/2017,03:59:05.946,138
02/25/2017,03:59:06.450,112
02/25/2017,03:59:06.961,196
02/25/2017,03:59:07.406,238
02/25/2017,03:59:07.919,270
02/25/2017,03:59:08.436,227
02/25/2017,03:59:08.908,261
02/25/2017,03:59:09.436,238
02/25/2017,03:59:09.938,250
02/25/2017,03:59:10.405,301
02/25/2017,03:59:10.908,321
02/25/2017,03:59:11.459,313
02/25/2017,03:59:11.923,177
02/25/2017,03:59:12.428,191
02/25/2017,03:59:12.921,171
02/25/2017,03:59:13.441,221
02/25/2017,03:59:13.961,162
02/25/2017,03:59:14.406,124
02/25/2017,03:59:14.913,136
02/25/2017,03:59:15.421,168
02/25/2017,03:59:15.922,249
02/25/2017,03:59:16.441,284
02/25/2017,03:59:16.925,336
02/25/2017,03:59:17.435,222
02/25/2017,03:59:17.922,179
02/25/2017,03:59:18.441,115
02/25/2017,03:59:18.933,80
02/25/2017,03:59:19.438,120
02/25/2017,03:59:19.931,214
02/25/2017,03:59:20.445,229
02/25/2017,03:59:20.953,212
02/25/2017,03:59:21.455,217
02/25/2017,03:59:21.943,218
02/25/2017,03:59:22.445,234
02/25/2017,03:59:22.932,245
02/25/2017,03:59:23.432,246
02/25/2017,03:59:23.939,245
02/25/2017,03:59:24.451,277
02/25/2017,03:59:24.917,302
02/25/2017,03:59:25.457,259
02/25/2017,03:59:25.945,348
02/25/2017,03:59:26.447,354
02/25/2017,03:59:26.939,339
02/25/2017,03:59:27.449,352
02/25/2017,03:59:27.942,342
02/25/2017,03:59:28.447,351
02/25/2017,03:59:28.953,332
02/25/2017,03:59:29.440,327
02/25/2017,03:59:29.973,316
02/25/2017,03:59:30.451,332
02/25/2017,03:59:30.920,324
02/25/2017,03:59:31.441,318
02/25/2017,03:59:31.963,279
02/25/2017,03:59:32.441,244
02/25/2017,03:59:32.938,239
02/25/2017,03:59:33.433,230
02/25/2017,03:59:33.949,230
02/25/2017,03:59:34.462,227
02/25/2017,03:59:34.933,229
02/25/2017,03:59:35.426,225
02/25/2017,03:59:35.922,221
02/25/2017,03:59:36.417,272
02/25/2017,03:59:36.929,348
02/25/2017,03:59:37.436,361
02/25/2017,03:59:37.980,367
02/25/2017,03:59:38.456,393
02/25/2017,03:59:38.951,405
02/25/2017,03:59:39.444,425
02/25/2017,03:59:39.912,428
02/25/2017,03:59:40.415,437
02/25/2017,03:59:40.925,415
02/25/2017,03:59:41.452,365
02/25/2017,03:59:41.940,348
02/25/2017,03:59:42.461,368
02/25/2017,03:59:42.961,353
02/25/2017,03:59:43.451,350
02/25/2017,03:59:43.960,353
02/25/2017,03:59:44.444,351
02/25/2017,03:59:44.957,361
02/25/2017,03:59:45.430,299
02/25/2017,03:59:45.919,251
02/25/2017,03:59:46.430,263
02/25/2017,03:59:46.928,273
02/25/2017,03:59:47.420,182
02/25/2017,03:59:47.933,164
02/25/2017,03:59:48.440,207
02/25/2017,03:59:48.944,157
02/25/2017,03:59:49.424,118
02/25/2017,03:59:49.931,98
02/25/2017,03:59:50.446,104
02/25/2017,03:59:50.940,116
02/25/2017,03:59:51.433,127
02/25/2017,03:59:51.920,95
02/25/2017,03:59:52.424,55
02/25/2017,03:59:52.916,48
02/25/2017,03:59:53.423,51
02/25/2017,03:59:53.944,51
02/25/2017,03:59:54.442,101
02/25/2017,03:59:54.967,107
02/25/2017,03:59:55.450,108
02/25/2017,03:59:55.965,66
02/25/2017,03:59:56.424,122
02/25/2017,03:59:56.926,156
02/25/2017,03:59:57.428,163
02/25/2017,03:59:57.930,211
02/25/2017,03:59:58.456,220
02/25/2017,03:59:58.970,208
02/25/2017,03:59:59.438,190
02/25/2017,03:59:59.923,183
02/25/2017,04:00:00.414,179
02/25/2017,04:00:00.924,173
02/25/2017,04:00:01.426,141
02/25/2017,04:00:01.948,189
02/25/2017,04:00:02.445,295
02/25/2017,04:00:02.953,348
02/25/2017,04:00:03.429,316
02/25/2017,04:00:03.934,194
02/25/2017,04:00:04.449,271
02/25/2017,04:00:04.937,295
02/25/2017,04:00:05.443,246
02/25/2017,04:00:05.936,261
02/25/2017,04:00:06.450,284
02/25/2017,04:00:06.975,293
02/25/2017,04:00:07.459,266
02/25/2017,04:00:07.971,239
02/25/2017,04:00:08.444,325
02/25/2017,04:00:08.932,287
02/25/2017,04:00:09.455,250
02/25/2017,04:00:09.950,249
02/25/2017,04:00:10.452,0
02/25/2017,04:00:10.962,0
02/25/2017,04:00:11.458,0
02/25/2017,04:00:12.024,0
02/25/2017,04:00:12.460,0
02/25/2017,04:00:12.952,83
02/25/2017,04:00:13.463,195
02/25/2017,04:00:13.942,147
02/25/2017,04:00:14.441,105
02/25/2017,04:00:14.914,214
02/25/2017,04:00:15.458,243
02/25/2017,04:00:15.958,272
02/25/2017,04:00:16.465,257
02/25/2017,04:00:16.958,272
02/25/2017,04:00:17.463,268
02/25/2017,04:00:17.967,275
02/25/2017,04:00:18.463,264
02/25/2017,04:00:18.957,244
02/25/2017,04:00:19.461,273
02/25/2017,04:00:19.940,191
02/25/2017,04:00:20.423,264
02/25/2017,04:00:20.929,279
02/25/2017,04:00:21.426,168
02/25/2017,04:00:21.923,170
02/25/2017,04:00:22.443,293
02/25/2017,04:00:22.947,339
02/25/2017,04:00:23.446,345
02/25/2017,04:00:23.946,356
02/25/2017,04:00:24.465,336
02/25/2017,04:00:24.949,339
02/25/2017,04:00:25.440,335
02/25/2017,04:00:25.952,339
02/25/2017,04:00:26.416,336
02/25/2017,04:00:26.928,339
02/25/2017,04:00:27.476,341
02/25/2017,04:00:27.965,341
02/25/2017,04:00:28.448,316
02/25/2017,04:00:28.954,322
02/25/2017,04:00:29.442,308
02/25/2017,04:00:29.980,332
02/25/2017,04:00:30.458,327
02/25/2017,04:00:30.940,299
02/25/2017,04:00:31.438,293
02/25/2017,04:00:31.999,296
02/25/2017,04:00:32.427,276
02/25/2017,04:00:33.083,276
02/25/2017,04:00:33.436,287
02/25/2017,04:00:33.936,288
02/25/2017,04:00:34.437,290
02/25/2017,04:00:34.938,293
02/25/2017,04:00:35.431,281
02/25/2017,04:00:36.067,299
02/25/2017,04:00:36.520,282
02/25/2017,04:00:36.958,284
02/25/2017,04:00:37.451,318
02/25/2017,04:00:37.952,290
02/25/2017,04:00:38.470,293
02/25/2017,04:00:38.962,285
02/25/2017,04:00:39.466,273
02/25/2017,04:00:39.954,264
02/25/2017,04:00:40.444,259
02/25/2017,04:00:40.956,260
02/25/2017,04:00:41.448,264
02/25/2017,04:00:41.950,264
02/25/2017,04:00:42.446,270
02/25/2017,04:00:42.947,272
02/25/2017,04:00:43.446,273
02/25/2017,04:00:43.940,272
02/25/2017,04:00:44.464,275
02/25/2017,04:00:44.956,276
02/25/2017,04:00:45.462,280
02/25/2017,04:00:45.961,281
02/25/2017,04:00:46.459,293
02/25/2017,04:00:46.963,306
02/25/2017,04:00:47.449,289
02/25/2017,04:00:47.967,287
02/25/2017,04:00:48.444,312
02/25/2017,04:00:48.943,298
02/25/2017,04:00:49.447,289
02/25/2017,04:00:49.960,145
02/25/2017,04:00:50.469,104
02/25/2017,04:00:50.966,192
02/25/2017,04:00:51.469,344
02/25/2017,04:00:51.966,350
02/25/2017,04:00:52.443,332
02/25/2017,04:00:52.962,341
02/25/2017,04:00:53.495,347
02/25/2017,04:00:53.956,137
02/25/2017,04:00:54.492,115
02/25/2017,04:00:54.971,114
02/25/2017,04:00:55.466,128
02/25/2017,04:00:55.958,182
02/25/2017,04:00:56.469,313
02/25/2017,04:00:56.930,335
02/25/2017,04:00:57.452,322
